Sim,Null Selective Pressure std
toynet_20251029__002450__,0.1987478524316468
toynet_20251029__002450__,0.1549490509384055
toynet_20251029__002450__,0.09003986788336736
toynet_20251029__002450__,0.39268169296934846
toynet_20251029__002450__,0.23088080228536653
toynet_20251029__002450__,0.11443131283374264
toynet_20251029__002450__,0.13383166389191883
toynet_20251029__002450__,0.2859374205677987
toynet_20251029__002450__,0.40274284103823493
toynet_20251029__002450__,0.0816626888323929
toynet_20251029__002450__,0.4332325374851358
toynet_20251029__002450__,0.14310687808522995
toynet_20251029__002450__,0.15130987135163032
toynet_20251029__002450__,0.11761669311912733
toynet_20251029__002450__,0.06820542263249109
toynet_20251029__002450__,0.13672275492347719
toynet_20251029__002450__,0.18662846263440078
toynet_20251029__002450__,0.2926659646739991
toynet_20251029__002450__,0.10586178331998304
toynet_20251029__002450__,0.1959092629655941
toynet_20251029__002450__,0.007039935358004859
toynet_20251029__002450__,0.2777599976238575
toynet_20251029__002450__,0.15500124133583046
toynet_20251029__002450__,0.17347815424225854
toynet_20251029__002450__,0.1928837479431361
toynet_20251029__002450__,0.10712708445057491
toynet_20251029__002450__,0.24793995986308834
toynet_20251029__002450__,0.27139249065815685
toynet_20251029__002450__,0.1560870337402716
toynet_20251029__002450__,0.08557299097466842
toynet_20251029__002450__,0.07398272795638203
toynet_20251029__002450__,0.18310320910362318
toynet_20251029__002450__,0.09906102400026032
toynet_20251029__002450__,0.29974012891823837
toynet_20251029__002450__,0.3607001511663185
toynet_20251029__002450__,0.2273233749430005
toynet_20251029__002450__,0.24723229612604875
toynet_20251029__002450__,0.15027179124392673
toynet_20251029__002450__,0.13339642928253162
toynet_20251029__002450__,0.18466388077677298
toynet_20251029__002450__,0.3448748222801596
toynet_20251029__002450__,0.16253876632327613
toynet_20251029__002450__,0.2468761747808562
toynet_20251029__002450__,0.2585420084134848
toynet_20251029__002450__,0.24780261534171324
toynet_20251029__002450__,0.270092758803578
toynet_20251029__002450__,0.11981493777514597
toynet_20251029__002450__,0.3516434438802497
toynet_20251029__002450__,0.202658347567846
toynet_20251029__002450__,0.2938580568755635
toynet_20251029__002450__,0.19393279259313187
toynet_20251029__002450__,0.1688721333575911
toynet_20251029__002450__,0.26248875364854857
toynet_20251029__002450__,0.0867276156821395
toynet_20251029__002450__,0.028090207323228984
toynet_20251029__002450__,0.19858630725825374
toynet_20251029__002450__,0.2269619701160764
toynet_20251029__002450__,0.22705850282842485
toynet_20251029__002450__,0.2225100384763408
toynet_20251029__002450__,0.3841134536138672
toynet_20251029__002450__,0.3153718827146591
toynet_20251029__002450__,0.19668407972893037
toynet_20251029__002450__,0.40546577925136734
toynet_20251029__002450__,0.10568697031607006
toynet_20251029__002450__,0.3213372912552769
toynet_20251029__002450__,0.10563805718189484
toynet_20251029__002450__,0.2377446087243944
toynet_20251029__002450__,0.2265041884294877
toynet_20251029__002450__,0.3985501234949463
toynet_20251029__002450__,0.13180423465695568
toynet_20251029__002450__,0.1677297057707479
toynet_20251029__002450__,0.3197670211577102
toynet_20251029__002450__,0.3801548921503593
toynet_20251029__002450__,0.05776582053883237
toynet_20251029__002450__,0.3300734151591035
toynet_20251029__002450__,0.18067317165944027
toynet_20251029__002450__,0.16879196894435233
toynet_20251029__002450__,0.13576616563694402
toynet_20251029__002450__,0.16964522522795566
toynet_20251029__002450__,0.14506883235530518
toynet_20251029__002450__,0.12740235774513067
toynet_20251029__002450__,0.2818904222918924
toynet_20251029__002450__,0.25191436219672486
toynet_20251029__002450__,0.04228685145126318
toynet_20251029__002450__,0.06773723313250178
toynet_20251029__002450__,0.11944046784750059
